Gen_Index,commitinit,upinit,downinit
New Covert 3,0,0,148
Ford Mill Block 1,0,0,148
Ford Mill Block 2,0,0,148
Ironwood CT 2,0,0,148
Ironwood CT 1,0,0,148
Ironwood CC 3,0,0,148
South Bend 1 (Armstrong),0,0,148
South Bend 2 (Armstrong),0,0,148
South Bend 3 (Armstrong),0,0,148
South Bend 4 (Armstrong),0,0,148
Troy 1,0,0,148
Troy 2,0,0,148
Troy 3,0,0,148
Troy 4,0,0,148
Oak Grove 1 (Pleasants),0,0,148
Oak Grove 2 (Pleasants),0,0,148
Dresden 1A,0,0,24
Dresden 1S,0,0,24
Dresden 1B,0,0,24
Cottonwood CT 3,1,48,0
Cottonwood CT 2,1,48,0
Cottonwood ST 3,1,48,0
Cottonwood CT 1,1,48,0
Cottonwood ST 1,1,48,0
Cottonwood ST 2,1,48,0
Cottonwood ST 4,0,0,148
Cottonwood CT 4,0,0,148
Gans 8 (AE8),0,0,148
Gans 9 (AE9),0,0,148
ComChes 6,1,6,0
ComChes 5,1,6,0
ComChes 4,1,6,0
ComChes 2,0,0,148
ComChes 3,0,0,148
ComChes 1,0,0,148
ComChes 7,1,6,0
Rockgen Peaker GT 2,0,0,148
Rockgen Peaker GT 3,0,0,148
Rockgen Peaker GT 1,0,0,148
Zion GT 3,0,0,148
Zion GT 2,0,0,148
Zion GT 1,0,0,148
Washington 13,0,0,24
Rolling Hills 1 (Flatlick),0,0,148
Rolling Hills 2 (Flatlick),0,0,148
Rolling Hills 5 (Flatlick),0,0,148
Rolling Hills 4 (Flatlick),0,0,148
Rolling Hills 3 (Flatlick),0,0,148
Bayou Cove CT 2,0,0,148
Bayou Cove CT 4,0,0,148
Bayou Cove CT 3,0,0,148
Elgin 3,0,0,148
Elgin 2,0,0,148
Elgin 1,0,0,148
Elgin 4,0,0,148
Fluvanna GT 32,1,41,0
Fluvanna GT 22,0,0,24
Fluvanna GS 12,1,41,0
Fluvanna GT 12,0,0,148
Lawrenceburg 2S,1,48,0
Lawrenceburg 1B,1,48,0
Lawrenceburg 2B,1,48,0
Lawrenceburg 2A,1,48,0
Lawrenceburg 1S,1,48,0
Lawrenceburg 1A,1,48,0
Waterford CT 1,0,0,24
Waterford ST 1,0,0,24
Waterford CT 3,0,0,24
Waterford CT 2,0,0,24
Ronco (Fayette),1,48,0
York CT 2 (Delta),0,0,148
York CT 1 (Delta),0,0,148
York CT 3 (Delta),0,0,148
York ST 4 (Delta),0,0,148
UPark 6 (North),0,0,148
UPark 4 (North),0,0,148
UPark 10 (North),0,0,148
UPark 11 (North),0,0,148
UPark 7 (North),0,0,148
UPark 2 (North),0,0,148
UPark 9 (North),0,0,148
UPark 1 (North),0,0,148
UPark 8 (North),0,0,148
UPark 3 (North),0,0,148
UPark 12 (North),0,0,148
UPark 5 (North),0,0,148
Chambersburg 13 (Guilford AE13),0,0,148
Chambersburg 12 (Guilford AE12),0,0,148
B Chambersburg 13 (CCLP),0,0,148
B Chambersburg 47 (CCLP),0,0,148
Mt Bethel CC 3,0,0,148
Mt Bethel CT 2,0,0,148
Mt Bethel CT 1,0,0,148
Bethlehem CT5,0,0,148
Bethlehem CT7,0,0,148
Bethlehem ST4,0,0,148
Bethlehem CT3,0,0,148
Bethlehem CT6,0,0,148
Bethlehem CT2,0,0,148
Bethlehem ST8,0,0,148
Bethlehem CT1,0,0,148
Fremont ST 3,0,0,24
Fremont CT 2,0,0,148
Fremont CT 1,0,0,24
Choctaw 3 CT,1,48,0
Choctaw 4 ST,1,48,0
Choctaw 2 CT,1,48,0
Choctaw 1 CT,0,0,148
Springdale 5 (AE5),0,0,24
Springdale 3 (AE3),1,48,0
Springdale 4 (AE4),0,0,148
Hanging Rock 1,0,0,148
Hanging Rock 2,0,0,24
Buchanan 1 (BuchanCO),0,0,148
Buchanan 2 (BuchanCO),0,0,148
Grand Central 2,1,6,0
Grand Central 3,0,0,148
Grand Central 1,1,6,0
MH 750 STM 1 (Phillips),0,0,148
MH 750 CT 1 (Phillips),0,0,148
MH 750 CT 3 (Phillips),0,0,148
MH 750 CT 2 (Phillips),0,0,148
Prairie State 1,1,48,0
Prairie State 2,1,48,0
Oaks LF 2,0,0,24
Oaks LF 1,0,0,148
Rockford 2/21,0,0,148
Lakewood CT1,0,0,148
Lakewood CT2,0,0,148
Warren County RR NUG,1,48,0
Warren County LF 1,0,0,148
Hunterstown CC 201,0,0,24
Hunterstown CC 401,0,0,24
Hunterstown CC 101,0,0,24
Hunterstown CC 301,0,0,24
Hamlet CT 6,0,0,148
Hamlet CT 4,0,0,148
Hamlet CT 2,0,0,148
Hamlet CT 5,0,0,148
Hamlet CT 1,0,0,148
Hamlet CT 3,0,0,148
Tosco (Linden CoGen),1,6,0
Summersville 2,0,0,148
Summersville 1,1,48,0
Hunlock 4,0,0,148
Columbus Renick Run 1,0,0,148
Columbus Renick Run 2,0,0,148
Columbus ST 8,0,0,148
Columbus ST 1,0,0,148
Columbus Dodge Park,0,0,148
Southern LF 5,0,0,148
Southern LF,0,0,148
Central LF,0,0,148
Greater Lebanon LF,0,0,148
Bethel Energy,0,0,24
Longview 1,0,0,148
Newland Park LF,0,0,148
Brunswick LF,0,0,24
Charles City Landfill,0,0,148
Chesterfield Landfill,0,0,24
King and Queen LF,0,0,24
Upton,0,0,148
Pine Grove LF,0,0,148
Rockville Diesel,0,0,148
Virginia Beach Landfill,0,0,148
Winnebago 3,0,0,148
Winnebago 4,0,0,24
Winnebago 2,0,0,148
Winnebago 1,0,0,148
Bear Garden,0,0,148
Virginia City 1,1,48,0
Haverhill 1,1,48,0
Ottawa County LF 1,0,0,148
Ottawa County LF 2,0,0,148
Ottawa County LF 3,0,0,148
Carbon Limestone LF 16,0,0,148
Carbon Limestone LF 7,0,0,148
Carbon Limestone LF 5,0,0,148
Carbon Limestone LF 1,0,0,148
Carbon Limestone LF 15,0,0,148
Carbon Limestone LF 9,0,0,148
Carbon Limestone LF 6,0,0,148
Carbon Limestone LF 10,0,0,148
Carbon Limestone LF 4,0,0,148
Carbon Limestone LF 3,0,0,148
Carbon Limestone LF 8,0,0,148
Carbon Limestone LF 12,0,0,148
Carbon Limestone LF 13,0,0,148
Carbon Limestone LF 14,0,0,148
Carbon Limestone LF 2,0,0,148
Carbon Limestone LF 11,0,0,148
Lorain County LF 9,0,0,148
Lorain County LF 7,0,0,24
Lorain County LF 6,0,0,24
Lorain County LF 8,0,0,24
Lorain County LF 10,0,0,24
Lorain County LF 4,0,0,24
Lorain County LF 2,0,0,24
Lorain County LF 1,0,0,24
Lorain County LF 5,0,0,24
Lorain County LF 3,0,0,24
Cumberland County LF,0,0,148
Shippensburg LF (Community Refuse),0,0,148
Northern Tier LF,0,0,24
Stafford LF,0,0,148
Broad Mountain 2 LF (Hegins),0,0,148
Pioneer Crossing LF,0,0,148
Arden LF,0,0,24
William Penn LF (Middle Peninsula),0,0,24
King George LF,0,0,24
Cleveland County CT 1,0,0,148
Glendon LF,0,0,148
Erie County LF 1,0,0,148
Henrico County LF,0,0,148
Geneva LF 2,0,0,24
Geneva LF 5,0,0,24
Geneva LF 4,0,0,148
Geneva LF 3,0,0,24
Geneva LF 1,0,0,24
Mahoning LF 3,0,0,148
Mahoning LF 4,0,0,148
Mahoning LF 2,0,0,148
Mahoning LF 1,0,0,148
Mahoning LF 5,0,0,148
Bellefontaine LF,0,0,24
Reichs Ford LF,0,0,24
Middletown Coke (Yankee 1 emkts),1,48,0
Salem County LF,0,0,148
Pleasantville 2,0,0,148
Pleasantville 3,0,0,148
Pleasantville 1,0,0,148
Sussex County LF,0,0,148
Burlington Cty LF 4,0,0,148
Burlington Cty LF 5,0,0,148
Burlington Cty LF 2,0,0,148
Burlington Cty LF 1,0,0,148
Burlington Cty LF 3,0,0,148
Northeast LF 4,0,0,24
Northeast LF 3,0,0,24
Northeast LF 1,0,0,24
Northeast LF 2,0,0,24
Evergreen 1,1,48,0
Edgeboro LF,0,0,148
Millersville LF 2,0,0,24
Millersville LF 1,0,0,24
Christiana 11,0,0,148
Christiana 14,0,0,148
Woodbine LF 2 (Cape May),0,0,148
Woodbine LF 1 (Cape May),0,0,148
Woodbine LF 3 (Cape May),0,0,148
Delaware City 03,0,0,148
Delaware City 06,1,6,0
Delaware City 10,0,0,148
Delaware City 07,0,0,148
Edge Moor 03,0,0,148
Edge Moor 10,0,0,148
Edge Moor 05,0,0,148
Edge Moor 04,0,0,148
Cleveland County CT 4,0,0,148
Indian River 10,0,0,148
Indian River 04,1,48,0
Berrien Springs LF 3,0,0,148
Berrien Springs LF 1,0,0,148
Berrien Springs LF 2,0,0,148
West 1,0,0,148
Orchard Hills LF 1,0,0,24
Orchard Hills LF 2,0,0,24
Dover McKee Run 3,0,0,148
Dover McKee Run 1,0,0,148
Dover McKee Run 2,0,0,148
Cook 1,1,48,0
Cook 2,1,48,0
Pleasants 1,1,48,0
Pleasants 2,1,48,0
Racine 1,1,48,0
Racine 2,1,48,0
Calvert Cliffs 1,1,48,0
Calvert Cliffs 2,1,48,0
Duck Creek 1,1,48,0
Newton 2,1,48,0
Newton 1,1,48,0
East Bend 2,1,48,0
Zimmer 1,0,0,148
Brandon Shores 2,1,48,0
Brandon Shores 1,1,48,0
Perry 1,1,48,0
Braidwood 2,1,48,0
Braidwood 1,1,48,0
Byron 2,1,48,0
Byron 1,1,48,0
Lasalle 2,1,48,0
Lasalle 1,1,48,0
Killen GT 1,0,0,148
Killen 2,1,48,0
Catawba 1,1,48,0
Beaver Valley 1,1,48,0
Beaver Valley 2,1,48,0
Spurlock 3,1,48,0
Spurlock 1,1,48,0
Spurlock 2,1,48,0
Spurlock 4,1,48,0
Big Cajun II 2,1,48,0
Big Cajun II 1,1,48,0
Big Cajun II 3,1,48,0
Trimble 2,1,48,0
Trimble 1,1,48,0
Mansfield 3,1,48,0
Mansfield 2,1,48,0
Mansfield 1,0,0,148
Susquehanna 2,1,48,0
Susquehanna 1,1,48,0
Limerick 2,1,48,0
Limerick 1,1,48,0
Gibson 5,1,48,0
Hope Creek 1,1,48,0
Davis Besse 1,1,48,0
Rockport 2,1,48,0
Rockport 1,1,48,0
Bath County 3,1,1,0
Bath County 6,1,3,0
Bath County 5,0,0,148
Bath County 2,0,0,42
Bath County 1,1,3,0
Bath County 4,1,2,0
North Anna 1,1,48,0
North Anna 2,1,48,0
Laurel,1,48,0
Mountaineer 1,1,48,0
Ocracoke 1,0,0,148
Center Hill 1,1,48,0
Center Hill 3,1,48,0
Center Hill 2,1,48,0
Cheatham 3,1,48,0
Cheatham 2,1,48,0
Cheatham 1,1,48,0
Yards Creek 3,0,0,148
Yards Creek 1,0,0,24
Yards Creek 2,0,0,24
London 1,1,48,0
London 2,1,48,0
London 3,1,48,0
Marmet 3,1,48,0
Marmet 1,1,48,0
Marmet 2,1,48,0
Winfield 3,1,48,0
Winfield 2,0,0,148
Winfield 1,1,48,0
Lake Lynn 3,0,0,148
Lake Lynn 2,1,48,0
Lake Lynn 1,1,48,0
Lake Lynn 4,0,0,148
Vineland Jet 1,0,0,148
Gravel Neck 3,0,0,148
Gravel Neck 4,0,0,148
Gravel Neck 5,0,0,148
Gravel Neck 2,0,0,148
Gravel Neck 1,0,0,148
Gravel Neck 6,0,0,148
Raystown,1,48,0
Forked River C1,0,0,148
Forked River C2,0,0,148
Hay Road CT6,0,0,148
Hay Road ST8,0,0,148
Hay Road CT3,0,0,148
Hay Road CT1,0,0,148
Hay Road CT2,0,0,148
Hay Road CT7,0,0,148
Hay Road CT5,0,0,148
Hay Road ST4,0,0,148
Woodsdale GT 3,0,0,148
Woodsdale GT 4,0,0,148
Woodsdale GT 6,0,0,148
Woodsdale GT 2,0,0,148
Woodsdale GT 1,0,0,148
Woodsdale GT 5,0,0,148
Darbytown 4,0,0,148
Darbytown 2,0,0,148
Darbytown 1,0,0,148
Darbytown 3,0,0,148
Clover 2,1,48,0
Clover 1,1,48,0
Lincoln 2,0,0,148
Lincoln 1,0,0,148
Lincoln 8,0,0,148
Lincoln 7,0,0,148
Lincoln 3,0,0,148
Lincoln 4,0,0,148
Lincoln 5,0,0,148
Lincoln 6,0,0,148
Sherman Avenue CT 1,0,0,148
Dover Parkland 11,0,0,148
Richmond CT 2,0,0,148
Richmond CT 1,0,0,148
Anderson CT 2,0,0,148
Anderson CT 3,0,0,148
Anderson CT 1,0,0,148
Bellville 1,1,48,0
Bellville 2,1,48,0
Pennsbury 1,0,0,148
Pennsbury 2,0,0,148
Fairless Hills B,1,48,0
Fairless Hills A,0,0,148
Tilton CT 2,0,0,148
Tilton CT 1,0,0,148
Tilton CT 4,0,0,148
Tilton CT 3,0,0,148
Montpelier 3,0,0,148
Montpelier 1,0,0,148
Montpelier 4,0,0,148
Montpelier 2,0,0,148
Rowan CT 2,0,0,148
Rowan CT 1,0,0,148
Rowan 4 CC,1,48,0
Rock Springs CT1,0,0,148
Rock Springs CT4,0,0,148
Rock Springs CT3,0,0,148
Rock Springs CT2,0,0,148
Marsh Run CT 2,0,0,148
Marsh Run CT 3,0,0,148
Marsh Run CT 1,0,0,148
Louisa CT 5,1,6,0
Louisa CT 2,0,0,148
Louisa CT 3,0,0,148
Louisa CT 4,0,0,148
Louisa CT 1,0,0,148
Remington 3,0,0,148
Remington 2,0,0,148
Remington 1,0,0,148
Remington 4,0,0,148
Ladysmith GT 2,0,0,148
Ladysmith GT 1,0,0,148
Ladysmith GT 3,0,0,148
Ladysmith GT 4,0,0,148
Ladysmith GT 5,0,0,148
Mone 1,0,0,148
Mone 3,0,0,148
Mone 2,0,0,148
Amelia Landfill,0,0,24
Clayton 2,0,0,148
Clayton 1 (Beasley),0,0,148
Mickleton CT 1,0,0,148
Three Mile Island 1,0,0,24
Croydon 11,0,0,148
Croydon 21,0,0,148
Croydon 32,0,0,148
Croydon 12,0,0,148
Croydon 22,0,0,148
Croydon 31,0,0,148
Croydon 41,0,0,148
Croydon 42,0,0,148
Gavin 1,1,48,0
Gavin 2,0,0,148
Seneca 1,0,0,24
Seneca 3,0,0,29
Seneca 2,0,0,30
Cheswick 1,1,48,0
Glen Gardner A3,0,0,148
Glen Gardner B8,0,0,148
Glen Gardner B6,0,0,148
Glen Gardner A4,0,0,148
Glen Gardner B7,0,0,148
Glen Gardner B5,0,0,148
Glen Gardner A2,0,0,148
Glen Gardner A1,0,0,148
E.D. Edwards 3,1,48,0
E.D. Edwards 1,0,0,148
E.D. Edwards 2,1,48,0
Coffeen 1,1,48,0
Coffeen 2,0,0,148
Dresden 3,1,48,0
Dresden 2,1,48,0
Joliet 6,1,48,0
Kincaid 1,1,48,0
Kincaid 2,1,48,0
Powerton 6,1,48,0
Powerton 5,1,48,0
Quad Cities 1,1,48,0
Quad Cities 2,1,48,0
Waukegan 7,1,48,0
Waukegan 32,0,0,148
Waukegan 31,0,0,148
Waukegan 8,1,48,0
Will County 4,1,48,0
Will County 3,1,48,0
Fisk 34,0,0,148
Fisk 33,0,0,148
Fisk 32,0,0,148
Fisk 31,0,0,148
Joppa 6,1,48,0
Joppa 5,1,48,0
Joppa 3,1,12,0
Joppa 2,1,48,0
Joppa 4,1,48,0
Joppa 1,1,48,0
Hennepin 2,1,14,0
Hennepin 1,1,48,0
Clifty Creek 6,1,48,0
Clifty Creek 4,1,48,0
Clifty Creek 3,0,0,148
Clifty Creek 5,1,48,0
Clifty Creek 1,1,48,0
Clifty Creek 2,1,48,0
Elkhart 3,1,48,0
Elkhart 2,0,0,148
Elkhart 1,1,48,0
Tanners Ck 2,1,48,0
Tanners Ck 1,0,0,148
Tanners Ck 3,1,48,0
Tanners Ck 4,1,48,0
Twinbrnch 5,0,0,148
Twinbrnch 2,0,0,17
Twinbrnch 4,1,48,0
Twinbrnch 1,0,0,5
Twinbrnch 8,0,0,8
Twinbrnch 6,1,48,0
Twinbrnch 7,1,48,0
Twinbrnch 3,1,48,0
DR1,1,19,0
DR2,1,19,0
DR3,1,21,0
DR4,1,19,0
DR5,1,21,0
